,0,1,2,3,4
8558,2021-12-05 09:14:43+00:00,hanrena_bts1031,0,53,RT @SeeNadsGo: @_thehouseplant_ @kasnel199 @xxcatishxx Sometimes this struggle lasts years. Upon years. Add chronic physical illness to the…
8559,2021-12-05 09:14:42+00:00,dj_k_clef,0,108,"RT @SkylarSwall: Weight training and throwing hands are the best cures for depression. 

No wonder men are struggling so much. 

Most dudes…"
8560,2021-12-05 09:14:39+00:00,averykimball,5,0,"there's depression about your situation, and there's depression about how you've fucked up and hurt people and wast… https://t.co/Lq8yRZNQnC"
8561,2021-12-05 09:14:35+00:00,BeckKeys,0,12,"RT @maybe_robots: @ADHDelaide Oof. 

One of the most under diagnosed conditions in women. 

Root cause of anxiety, depression etc."
8562,2021-12-05 09:14:35+00:00,mariyam7771,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8563,2021-12-05 09:14:34+00:00,yvette_vazquez2,0,1885,"RT @3dLooks: depression isn’t always looking and feeling sad. sometimes it’s lack of motivation, excessive sleeping, poor eating habits, un…"
8564,2021-12-05 09:14:34+00:00,mflannnn,0,0,me 🤝 randomly getting hit with depression that scares the people around me
8565,2021-12-05 09:14:33+00:00,polarisxpauper,0,0,Time to deal with post life is strange depression and healing. This is gonna take a while and it’ll be fun
8566,2021-12-05 09:14:33+00:00,KenzelGavric,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8567,2021-12-05 09:14:32+00:00,WolvesforKamala,85,18,"Ok y’all, real talk. Stop saying chirpy shit like if someone didn’t go through their childhood abuse and gaslightin… https://t.co/hU0lueTEXB"
8568,2021-12-05 09:14:28+00:00,georgesmhermann,0,3,"RT @JohnPeter_RWA: Regular exercise helps prevent or manage many health problems &amp;concerns,including:
• Stroke
•Metabolic syndrome
•High bl…"
8569,2021-12-05 09:14:28+00:00,p_balck,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8570,2021-12-05 09:14:26+00:00,AdamDriff,0,71,RT @MindBodySoleUK: Depression isn’t always dark rooms and endless crying. Sometimes it getting up and going to work. Laughing and smiling…
8571,2021-12-05 09:14:21+00:00,kinzah01,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8572,2021-12-05 09:14:20+00:00,DeathBattleBot,113,7,DEATH BATTLE in a Hospital! Depression VS Stan Marsh https://t.co/7LIH91Ivs5
8573,2021-12-05 09:14:18+00:00,kireiina__,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8574,2021-12-05 09:14:12+00:00,xiobejin,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8575,2021-12-05 09:14:10+00:00,PosseOpossum,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8576,2021-12-05 09:14:09+00:00,SoBoldOfYou,0,3,RT @Texhine: Me am ugly and I know. Ela I will sabula you knowing I am like Saufah. There's no depression or whatsoever for that case. 😂😂😂😂
8577,2021-12-05 09:14:05+00:00,rjTdazzle,2,0,holding a big warm cat in your arms or lap is exactly the same feeling as depression but in like a good way
8578,2021-12-05 09:14:02+00:00,logiknoll,2,2,@BengtHojer Historien upprepar sig. Great depression och totalitarism
8579,2021-12-05 09:14:02+00:00,remsvhs,0,0,"@GraceyRep so ariana being sent death threats after Mac passing away, being called a murder because of the bombing… https://t.co/AzMWtaaBnE"
8580,2021-12-05 09:14:01+00:00,greykryptonite,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8581,2021-12-05 09:13:59+00:00,JasminReneeArt,0,34,RT @DarlinSincerest: This is one of the shittiest parts about mental health issues like anxiety and depression. Sometimes you feel like you…
8582,2021-12-05 09:13:58+00:00,imranabdul01,0,1754,RT @datchuguy: Life after NYSC always comes with a touch of depression
8583,2021-12-05 09:13:54+00:00,jooilong,0,0,"Prince William reveals mental health crisis in frank new podcast

https://t.co/WDPxqFLjBO"
8584,2021-12-05 09:13:48+00:00,jumuaaah,0,17,"RT @LilArajuanna: And lastly depression is real , check on ya peoples . Be kind to ya peoples , when you can lend an ear/shoulder cause you…"
8585,2021-12-05 09:13:48+00:00,simiyuwangila_D,2,0,@Gideon_Kitheka @CJReagan_ Haha what is more important? Offering me a solution and if you want to gossip about me t… https://t.co/Mgb8sashdq
8586,2021-12-05 09:13:47+00:00,itszirim,0,1754,RT @datchuguy: Life after NYSC always comes with a touch of depression
8587,2021-12-05 09:13:47+00:00,Mintlov10833989,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8588,2021-12-05 09:13:47+00:00,CCembalest,0,5,RT @grayjaynine: A shameful display of ignorance by @truthinitiative - stigmatizing people battling depression. In their quest to “win” the…
8589,2021-12-05 09:13:46+00:00,Lil_houss,0,3675,"RT @Ortie_pnk: J'adore comme tt le monde souffre d'anxiété, dépression, burn out et qu'on continue à voir ça comme un pb individuel"
8590,2021-12-05 09:13:44+00:00,NevagnoKtoEto,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8591,2021-12-05 09:13:41+00:00,ChiSquareMVP,0,694,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
8592,2021-12-05 09:13:40+00:00,boorshwasi,0,482,"RT @thephukdi: Vinod Dua’s daughter comparing the ultimate sacrifice of soldiers with deaths due to depression. 

Logic level of this whole…"
8593,2021-12-05 09:13:39+00:00,leerehexe,0,0,"depression cherry- space song
beach song"
8594,2021-12-05 09:13:39+00:00,AinnHaqiem,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8595,2021-12-05 09:13:37+00:00,Amirueki,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8596,2021-12-05 09:13:34+00:00,Zero4567,5,0,"Man can I say depression is a pain in the ass?

Brain is doing a bad and thinking about the bad stuff that’s happen… https://t.co/G9qBjQSdhx"
8597,2021-12-05 09:13:28+00:00,VictoriaYawe,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8598,2021-12-05 09:13:27+00:00,KingAdo12,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8599,2021-12-05 09:13:27+00:00,usert134340,2,0,Man i thought depression was over w me bro 😂 this shit aint funny https://t.co/XmDOGPt91J
8600,2021-12-05 09:13:27+00:00,bagchasinblues,0,0,Shopping cures my depression
8601,2021-12-05 09:13:26+00:00,nrnkmh,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8602,2021-12-05 09:13:25+00:00,All4ly2,0,26,RT @adorsthoughts: Alam mo talagang maayos na tao si Alyssa. Never siya tumawa sa mga sinabi ni Madam about depression.
8603,2021-12-05 09:13:22+00:00,arshada59556366,0,0,"@AuratCard Judicious use of Loud speaker culture in Kp villages are torturing citizens badly. Headache, HYPERTENSIO… https://t.co/LOIN1KYSDV"
8604,2021-12-05 09:13:20+00:00,Lauren_fisc,1,0,i know this depression is completely clinical because my life is so great
8605,2021-12-05 09:13:19+00:00,awakexox,1,0,@Joanne98474738 The one i believe in is depression and that’s only because for example my diet is shit i’m so unhea… https://t.co/kHbLAU55LZ
8606,2021-12-05 09:13:16+00:00,NasAfiq_,0,73,"RT @ibjela: Depression ni adalah sejenis makhluk yg hidup subur dengan makan unchanneled energy.

Depression adalah sangat kuat dalam diri…"
8607,2021-12-05 09:13:11+00:00,Obstructionn,1,0,Feel like I been fighting depression my whole life
8608,2021-12-05 09:13:10+00:00,tepdock_Beloved,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8609,2021-12-05 09:13:07+00:00,mesii2551,0,566,RT @SoGrizzy: Ayo this seasonal depression got hands
8610,2021-12-05 09:13:06+00:00,Blm_OKLD,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8611,2021-12-05 09:13:04+00:00,ramthechef,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8612,2021-12-05 09:13:01+00:00,O_pheline,0,118,RT @Truvirage: On se met en couple avec quelqu'un pour lui apporter une évolution positive dans sa vie et non pour plonger cette personne d…
8613,2021-12-05 09:13:00+00:00,HusseinMchombo,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8614,2021-12-05 09:12:57+00:00,OliverSiemer,253,6,In der letzten -psychisch sehr schweren- Woche habe ich oft über Alkohol nachgedacht: Aber ich habe es bleibenlasse… https://t.co/VQOmQAplnL
8615,2021-12-05 09:12:56+00:00,zenajinx,0,694,RT @GiggukAZ: Depression been real quiet since YouTube removed dislikes.
8616,2021-12-05 09:12:56+00:00,_fuyuyuki,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8617,2021-12-05 09:12:55+00:00,Theguy_Spencer,0,0,@Buchericky97 @Bossbae_256 @macyjemi @GenSituka @Atuhairecarol10 @Baeine1 @EddiePages @BradleyCarlvin1 @WZahaa… https://t.co/N8sXi0rNFi
8618,2021-12-05 09:12:54+00:00,syafwyd,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8619,2021-12-05 09:12:50+00:00,herstweets,0,324,RT @TheJose8A: ARMY… the post concert depression is hitting extra hard right now. It probably doesn’t help that I’m watching my fancams… 😩
8620,2021-12-05 09:12:49+00:00,GabbySojourner,0,653,"RT @wweisawesome123: I have autism and special needs. I lost both my parents when I was 18. I was attacked and bullied. 
I then lost my con…"
8621,2021-12-05 09:12:45+00:00,saifyusuf,0,25,"RT @rutradebtc: So, what I have understood during all this time is short:

1. Don't marry your bags
2. Don't be afraid to close losses
3. G…"
8622,2021-12-05 09:12:43+00:00,_Am_HuMaN,0,33,RT @Gideon_Kitheka: People are dying of depression but can't tell anyone because you will gossip about them instead of helping them...🤦‍♂️…
8623,2021-12-05 09:12:42+00:00,beetheuniverse,0,2,"RT @hobafrica: Y'all have post concert depression meanwhile I just have regular depression 😭
It kicked back in yesterday after super tuna r…"
8624,2021-12-05 09:12:42+00:00,WizsleemAfc,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8625,2021-12-05 09:12:41+00:00,JohnPeter_RWA,4,3,"Regular exercise helps prevent or manage many health problems &amp;concerns,including:
• Stroke
•Metabolic syndrome
•Hi… https://t.co/QAjBdjwb9X"
8626,2021-12-05 09:12:40+00:00,Ghaz_i_,0,0,Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart… https://t.co/EHnJjNOESL
8627,2021-12-05 09:12:40+00:00,CalebKundu,0,0,"@PrettyKenyan101 Hello my people  .My name is  Caleb kundu , Im going through the 4 stages of Denial, Anger, Depres… https://t.co/OOZJ4BDErA"
8628,2021-12-05 09:12:36+00:00,EmyDeshotel,5,1,I'm at a very scary point with my mental health where I cannot find an explanation for why I do certain things.… https://t.co/yFYQOtszMO
8629,2021-12-05 09:12:35+00:00,PatriciaDebney,1,0,@daymattar Yes. There’s now a lot of research to support that the body reacts to trauma in a systemic inflammatory… https://t.co/TrdQ11CVW0
8630,2021-12-05 09:12:34+00:00,_Impiraressa,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8631,2021-12-05 09:12:31+00:00,namuyeubi,0,0,"@IVE_twt in only 0.01 nanosecond of release this photo has cured my depression, cleared my skin, filled my wallet w… https://t.co/Nci3WuSlz4"
8632,2021-12-05 09:12:31+00:00,Shashwat10_,0,0,@91Gabba Just another source of depression
8633,2021-12-05 09:12:30+00:00,geekgf,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8634,2021-12-05 09:12:30+00:00,jannarubyjannie,0,23,RT @chemelllll: Banyak apa yg @magmalaya sharing tadi terngiang ngiang di telinga. Antaranya business banyak buat anak muda depression
8635,2021-12-05 09:12:29+00:00,jooooooooeeeeee,0,23,RT @chemelllll: Banyak apa yg @magmalaya sharing tadi terngiang ngiang di telinga. Antaranya business banyak buat anak muda depression
8636,2021-12-05 09:12:29+00:00,cyberpunk2k42,1,1,"@just_autist @aaSSfxxx @Les2000sontdes1 @hululle Jamais parlé de sexe avec toi
La dépression aussi 😂 mais c’est plus .. « radical » ⚰️"
8637,2021-12-05 09:12:27+00:00,Panngyinvisible,0,135,"RT @nattapat___: Program Skill:
Adobe Anxiety (2019)
Adobe Stressed (2020)
Adobe Panic (2021)
Adobe Depression (2022)"
8638,2021-12-05 09:12:26+00:00,MissNiche_,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8639,2021-12-05 09:12:25+00:00,DiorMdd,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8640,2021-12-05 09:12:24+00:00,Ghaz_i_,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8641,2021-12-05 09:12:19+00:00,Eden_n_Tunnels,0,3,RT @bunnyhuggerpro: I’m just gonna spam loads of #MichaelSheen to help me out of this depression and hopefully if will help others #Depress…
8642,2021-12-05 09:12:18+00:00,AmmarKhaledMus1,0,0,@Depression_A2 بعضُ أفكارِ المرْءِ تُرْهِقُهُ تماماً، لكنَّهُ لا يَنْفَكُّ يَجِدُ لها بينَ جَوَانِحِهِ مُتَّسَعاً!
8643,2021-12-05 09:12:18+00:00,Mo_Jamer,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8644,2021-12-05 09:12:09+00:00,dinah_kakande,0,359,RT @palesa_moloto: Depression is hard to deal okes. No ways 💔
8645,2021-12-05 09:12:09+00:00,walamuiz,0,204,RT @myunclesmemes: Depression hits different https://t.co/MduLK5isQW
8646,2021-12-05 09:12:04+00:00,ghosthwasa,0,279,"RT @hwasauced: 211204 Hwasa MMT fansign

: I’ve been having a hard time because of my depression 
🦁: Because of what?
: Depression
🦁: Depre…"
8647,2021-12-05 09:12:03+00:00,Thee_JayT,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8648,2021-12-05 09:12:02+00:00,FD89746570,4,1,@Manux805 @kit04432900 @VisualsbyEon @FortniteGame Im confused and stressed… if i do not have fortnite for the next… https://t.co/vuWlxOXTYX
8649,2021-12-05 09:12:01+00:00,Tanutoor85,0,27,RT @SulataMukherje1: This dirty game of killing innocent people and covering those up with fake depression theories must come to an end now…
8650,2021-12-05 09:12:00+00:00,Dr__Shin,1,0,Dépression https://t.co/Jky98gZiqR
8651,2021-12-05 09:11:59+00:00,KatieTibaldi,0,9,"RT @sagaftraFOUND: @hulu @WeeMissBea @bigmouth @SabrinaJalees ""[#ThisWayUp] is a comedy about loneliness...it almost foreshadowed the probl…"
8652,2021-12-05 09:11:57+00:00,leo_whb,1,0,Hier je voulais une soirée chill sur le canapé et ma dépression a dit ntm alors que ma copine avait tout prévu et d… https://t.co/Jxpl9Ap8VO
8653,2021-12-05 09:11:55+00:00,GayGuyKyle,22,1,"I’m unemployed because of my depression. I wish I had a job where I didn’t have to talk to anyone, where I could wo… https://t.co/c1sDoFhaJE"
8654,2021-12-05 09:11:49+00:00,AbunuwasiEl,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8655,2021-12-05 09:11:49+00:00,yeomiyeong,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8656,2021-12-05 09:11:46+00:00,ChibuezeIroakaz,0,0,"@MOMPERE55 You just listed some symptoms of severe depression, which can lead to suicide. Please speak to a profess… https://t.co/8OxLMqTumz"
8657,2021-12-05 09:11:46+00:00,AutumnL96,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8658,2021-12-05 09:11:42+00:00,FRHELYD,0,2,RT @Lifedunya1: @FaisalBhussain People are confusing it with other disorders or issues … I can say because of social media we are seeing ma…
8659,2021-12-05 09:11:39+00:00,peepers_bot,0,0,"When I was a child, I thought when they said ""The Great Depression"" they were talking about me."
8660,2021-12-05 09:11:38+00:00,AmmarKhaledMus1,0,0,@Depression_A2 تَمُرُّ على المرءِ أوْقاتٌ يَوَدُّ فيها لو يُخَبِّئُ مِنْها في جُيُوبِه، لَعَلَّهُ يُعَلِّلُ نَفْسَ… https://t.co/vF7RbuzcEQ
8661,2021-12-05 09:11:38+00:00,Nalu16Team,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8662,2021-12-05 09:11:34+00:00,CalebKundu,0,0,"@EstherKoimett @MEsipisu @NyangePatience Hello my people  .My name is  Caleb kundu , Im going through the 4 stages… https://t.co/VMqZntsANH"
8663,2021-12-05 09:11:34+00:00,DaphneKibanda,0,1885,"RT @3dLooks: depression isn’t always looking and feeling sad. sometimes it’s lack of motivation, excessive sleeping, poor eating habits, un…"
8664,2021-12-05 09:11:33+00:00,sousouhailax,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8665,2021-12-05 09:11:27+00:00,TOMIDE6,0,5498,RT @albert127901: the cure to depression is boobs
8666,2021-12-05 09:11:24+00:00,fatima_daisy1,0,5,RT @rudy_saenz22: “Depression is living in a body that fights to survive with a mind that tries to die “
8667,2021-12-05 09:11:22+00:00,prideofavxn,0,0,"@elleve24 Ça a toujours été très fake.. Il joue avec bcp de choses (maladie, dépression, grossesse…)."
8668,2021-12-05 09:11:20+00:00,Varun8Vijay,0,5,"RT @timesofindia: #WATCH | The sea at Digha has turned rough due to cyclonic circulation over the Bay of Bengal

""Deep Depression remnant o…"
8669,2021-12-05 09:11:18+00:00,Galatfehmiya_,0,0,@Noorasidheart Kon h wo gadha jisne teko depression diya .
8670,2021-12-05 09:11:13+00:00,bachinventions,0,0,@Meidas_Sam2732 Please consider therapy or a grief counselor. You may or may not suffer from depression. Just don’t… https://t.co/rU77MwWuxF
8671,2021-12-05 09:11:10+00:00,CaeliObsidian,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8672,2021-12-05 09:11:09+00:00,Lindsayxoo,0,1,RT @m00nmomma: so seasonal depression is in full swing and we just got Red Taylor’s version + Adele’s new album very recently which I hones…
8673,2021-12-05 09:11:09+00:00,kinoooo_3,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8674,2021-12-05 09:11:08+00:00,AngryVulpix3,1,0,"Would you tell a cancer patient to just ""shake it off""?

If the answer is no (as it should be), then you shouldn't… https://t.co/njNCzopYxg"
8675,2021-12-05 09:11:04+00:00,ayusrindhra,2,1,"Perbaikilah bacaan Al-Fatihah mu, sebab di dalamnya, engkau meminta jalan yang lurus. #noviawidyasari #bunuhdiri… https://t.co/RH2nyZETUi"
8676,2021-12-05 09:11:03+00:00,Hado0osha5_5,0,1,RT @habiba_siebert: @Depression_A2 بالازمات ينضج الأنسان و يرتقي و ينغرس عنده الشعور بلا مبالات اكثر في الوقت الذي يحترق فيه قلبه
8677,2021-12-05 09:11:01+00:00,ZekeShock,0,33,"RT @Messiahanthem: In this life people will fail you.
~♥️#JESUS will not.

Fear not, for I am with you;
be not dismayed, for I am
your GOD,…"
8678,2021-12-05 09:10:56+00:00,Aeoluus,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8679,2021-12-05 09:10:53+00:00,rendelynmembrev,0,26,RT @adorsthoughts: Alam mo talagang maayos na tao si Alyssa. Never siya tumawa sa mga sinabi ni Madam about depression.
8680,2021-12-05 09:10:52+00:00,dandekleeon,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8681,2021-12-05 09:10:51+00:00,madalyn_caine,0,1885,"RT @3dLooks: depression isn’t always looking and feeling sad. sometimes it’s lack of motivation, excessive sleeping, poor eating habits, un…"
8682,2021-12-05 09:10:50+00:00,RoxaneCldl,1,0,Ohlala la dépression elle me guette foooooort en ce moment
8683,2021-12-05 09:10:50+00:00,SNALEDGE_,9,3,"Mais c'est quoi ce truc de merde là la dépression est une MALADIE scientifiquement reconnue, d'où l'existance de mé… https://t.co/9SvegBNiWB"
8684,2021-12-05 09:10:48+00:00,hobafrica,25,2,"Y'all have post concert depression meanwhile I just have regular depression 😭
It kicked back in yesterday after sup… https://t.co/djWeSycDWJ"
8685,2021-12-05 09:10:45+00:00,Daisywhiteeeeee,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8686,2021-12-05 09:10:45+00:00,SteveDumortier,0,566,RT @SoGrizzy: Ayo this seasonal depression got hands
8687,2021-12-05 09:10:41+00:00,cancerianth0tty,0,1885,"RT @3dLooks: depression isn’t always looking and feeling sad. sometimes it’s lack of motivation, excessive sleeping, poor eating habits, un…"
8688,2021-12-05 09:10:40+00:00,prideofavxn,0,0,@sand3347 Ah non mais lui.. Il a toujours été perché et toujours été trop loin pour faire ses placements de produit… https://t.co/2rhpQhufeo
8689,2021-12-05 09:10:36+00:00,blackedreverie,0,0,Now’s no time to wallow in your depression. The worst thing we can do right now is lose all faith in each other. Th… https://t.co/g8x5gtbAHL
8690,2021-12-05 09:10:33+00:00,WWLTD1,0,0,@LionelMedia Left one helluva depression on him.
8691,2021-12-05 09:10:31+00:00,PROSTRATEGOD,0,0,"@AnecdotalAscent ‍ ‍ ‍‍ ‍ ‍ ‍‍ ‍‍ 
 ‍ ‍‍ ‍ ‍ ‍‍ ‍‍ « “ Say aaaaaaa ?.. ”

‍ ‍ ‍‍ ‍ ‍ ‍‍ ‍‍ Even though he starved f… https://t.co/q0KsSa43v0"
8692,2021-12-05 09:10:29+00:00,courty_l,0,1544,"RT @OfficialBigRo_: depression is like living in a body that fights to survive, with a mind that tries to die. 💔"
8693,2021-12-05 09:10:29+00:00,Clem_Gbx,0,118,RT @Truvirage: On se met en couple avec quelqu'un pour lui apporter une évolution positive dans sa vie et non pour plonger cette personne d…
8694,2021-12-05 09:10:27+00:00,chemical_pear,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8695,2021-12-05 09:10:22+00:00,08huawei,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8696,2021-12-05 09:10:22+00:00,fiImskz,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8697,2021-12-05 09:10:21+00:00,onewhotry,0,0,Either you fuck me hard or I go overdose.Thats the only way i cop with depression.
8698,2021-12-05 09:10:20+00:00,RichardsFreddy,0,0,@EmpBB My first ever given example of depression.
8699,2021-12-05 09:10:20+00:00,Japlito,1,0,"@rk_nft @jarmen43 @boredapebot Hi depression, I'm Japlet. No but jokes aside, I don't think begging will help out m… https://t.co/jz7AiP6wws"
8700,2021-12-05 09:10:14+00:00,AsSupreem,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8701,2021-12-05 09:10:12+00:00,justalittlemoon,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8702,2021-12-05 09:10:11+00:00,writer_kilk,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8703,2021-12-05 09:10:07+00:00,miraeea,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8704,2021-12-05 09:10:05+00:00,childesimp20,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8705,2021-12-05 09:10:02+00:00,teekayy__,0,0,"Cheetos and iced tea for dinner, my period depression has defs kicked in"
8706,2021-12-05 09:09:59+00:00,_eiiirene,0,23,RT @chemelllll: Banyak apa yg @magmalaya sharing tadi terngiang ngiang di telinga. Antaranya business banyak buat anak muda depression
8707,2021-12-05 09:09:55+00:00,drmsalibi,0,33,RT @BitterrxD: This fic single handed lay cured my depression #mangoballfanart https://t.co/P7T6M9HgBR
8708,2021-12-05 09:09:53+00:00,Lindsayxoo,0,262,RT @TheBloggess: I just read that depression and anxiety give you memory loss and I honestly can’t remember if I already knew that.
8709,2021-12-05 09:09:46+00:00,mioliocliogo,0,0,@Vilaindoudou @gkierzek @madline84 @leJDD Ces gens sont en dépression.
8710,2021-12-05 09:09:42+00:00,tupompo,0,2575,"RT @FrostStarlight2: Denial
Anger
Bargaining
Depression
Memes
#Albedo 
#GenshinImpact https://t.co/SqLgTL12aY"
8711,2021-12-05 09:09:39+00:00,jaff8,0,1754,RT @datchuguy: Life after NYSC always comes with a touch of depression
8712,2021-12-05 09:09:38+00:00,JackC1872,1,0,@deang1872 How much money did America spend on the war on drugs only to about turn? Cannabis legal there most state… https://t.co/jZCNG29XEr
8713,2021-12-05 09:09:34+00:00,sterbiduidiot,3,0,@jadziabiene Zum Glück bin ich durch meine Depression gut ausgebildet im traurig sein 😂
8714,2021-12-05 09:09:33+00:00,CrazyHanning,0,1,RT @CrazyHanning: Depression is real.... Someone send me ur nudes... I'm really heartbroken
8715,2021-12-05 09:09:32+00:00,beeaooo,0,7744,RT @muftimenk: Don’t worry about what others have. Focus on what you have. That’s gratitude. It will pave the way for a calm heart. It unfo…
8716,2021-12-05 09:09:31+00:00,holywwater_,0,730,RT @kasnel199: Mental Illness is invisible. You can sound confident &amp; have anxiety. You can turn up to work or school everyday appear “fine…
8717,2021-12-05 09:09:28+00:00,Arteemiisa,1,0,Barely woke up from my depression nap 😭
8718,2021-12-05 09:09:26+00:00,anonymusiguess,1,0,"@PilipinoPOV @SubToOptimus If people die from depression, people would have been dropping like flies right now."
8719,2021-12-05 09:09:26+00:00,4bTMB,0,0,"Depression whooping my ass , all I wanna do is make money."
